Ulasan,Label 
Very nice phone.,Positif
Great phone.! No problums.,Positif
GOOD PRODUC SEND FAST GOOD PRICE,Positif
Awesome phone.,Positif
??,Positif
Excelent product,Positif
4 stars,Positif
Everything,Positif
i love it,Positif
It's a great phone. I love it ??,Positif
Only 2G internet check before buy,Negatif
Estafadores,Negatif
Came with cracked screen not happy on right top corner and bottom left corner,Negatif
Sin quejas. perfecto,Positif
I got what I expected thumbs up,Positif
Amazing. Just as expected,Positif
"SO INFURIATED RIGHT NOW. I asked all the necessary questions. Checked the specs over and over. I fully understood that it did not have 4G(LTE) but the description said that it WAS compatible with MetroPCS. This phone only works with MetroPCS in areas with a VERY strong signal. I can't receive or make calls from certain rooms in my house or if I'm in the office. Definitely NOT the phone for a business life. I can't give it to my daughter for fear that she won't reach me from certain areas. Complete waste. I NEEDED a new phone, a good phone that was within a certain price range.",Negatif
I love the phone. I highly recommend. Great seller,Positif
Excelent,Positif
Works great!,Positif
I absolutely love this phone!,Positif
Nice phone,Positif
Excellent product.,Positif
5 stars,Positif
"Brightness cannot be regulated, whether I put it on darker mode or brighter does not change. Everything seems to be great.",Positif
I bought the phone for my mum and to be honest I was skeptical at first on whether it would work with Kenyan GSM networks. I'm glad it works and I highly recommend it.,Positif
"Disappointed, save your time and energy! This phone doesn't work in the USA. I am with T-mobile and took it to the store for help but doesn't work.",Negatif
Good!,Positif
Excellent!,Positif
"This phone worth ZERO $ , do not ever buy an out of the country Phone , if it's not US phone will not work , they have different systems and according to Samsung should not be used in the US :(",Negatif
"Terrible, bought this phone for my girlfriend and it froze first 2 weeks of use, did a factory reset and it was fine for another week, afterwards I figured out that the screen went completely black when it reached 5 percent battery life, and finally the screen went completely black when the phone wasn't plugged in to the charger. 3 weeks of use and I can confidently say this was the worst experience of any phone I have purchased. I'm sure this has nothing to do with the phone line, just that the seller is giving a faulty product, as I have read that others have had similar experiences. Stay away from this product!!!!",Negatif
"Received phone April 6, missing sim tray, ordered new sin tray, took 6 weeks to arrive from china, the second phone line still doesn't work, took it to repair shop for analysis, they claim the sim reader part doesn't work and it is attached to motherboard. Now it is to late to return it. Not happy.",Negatif
This phone would get a full 5 stars if Amazon would be clearer in the description that is not intended for USA GSM use. I've purchased several unlocked international phones in the past and never had an issue with data not working after adjusting the apn and network modes for the area I'm in. This phone in the US will not work with anything other than H+ which depending on your carrier is usually a very slow 4G or 3G equivalent. The descriptions do not say anything about this phone not working with GSM high speed networks only that CDMA networks like Verizion and Sprint will not work. I will be contacting Amazon later today after I reactivate my old phone for a full refund and return. There should be an option to turn on the LTE bands on the US since it says in the specs that it is LTE compatible. I spent almost a full day messing with APN settings. My wife has the Samsung J7 710m and she gets full LTE and according the specs listed they both have the same LTE and 4G GSM compatibility bands. I even checked coverage maps with my carrier Net10. I'm a very frustrated customer and not at all happy.,Negatif
"5 STARS. GREAT PHONE!
ABSOLUTELY LOVE ITT",Positif
The device does not work in LTE mode in the Americas. It is prepared to work for United Arab Emirates.,Negatif
"When using the phone, it shuts off and you have to power up again. I have only used it for 1 week and? I had to process a return.
Not worth it at all.",Negatif
"It was told in product deskription the phone will work with LTE Tmobile. It didn't. Tryed to fix it with Tmobile and Samsung by several times. Appeared it doesn't work with lte. Connection with a seller was unresulted. No refunds. Wont buy with them again. Awfull, will contact the general attorney.",Negatif
"Overall this is a good working phone. However, screen display is much dimmer and bluer than my S7 or J7 (2016). Phone is also not compatible with Fios 5G. Only works with 2.4G.",Positif
"Product was new with all things sealed but when I setup the phone , back key was not working, firmware was latest version and I did a factory reset but no result. Has to return eventually",Negatif
"I am 100% satisfied. Product delivered on time, no complains, all my friends love it. came with all the required pieces. Buy now! great investmemt",Positif
"This phone has perfect hardware features but you have to be an expert to analyze the bands where this phone works for LTE service. In my case, I tested the phone with AT&T sim in USA and it worked fine, but I returned to my country, Peru, and the service 4G LTE is not supported for this phone in the local bands, only I get 3G service. This is frustrating, there are cheaper models to have 3G service. I think the seller has to recommend to check if the phone will be compatible in other countries. I will try to return the phone to the seller.",Negatif
"This is a decent smart pbone on wifi. Unfortunatly it seems set to overseas networks. Your service provider means nothing. Nearly zero data/google service. Horrible, save your frustration.",Negatif
I won't spend $800 on a new phone & this one has good Ram & storage for much less. The phone comes with Samsung & MS apps.. works OK on Tmobile but I won't comment about their lack of service areas (southern Chicago). Highly Recommended! :),Positif
affordable stylish phone to have.,Positif
"I LOVE this phone. It is light, feels nice in my hand. It does far more than I expected. Like: gives updated news information fast. The screen is clear/smooth. It arrived in 4 days. Downloads are fast and easy. Like the dual sign on. It communicates with my Samsung Chrome (easy). I love the fact I can go back and forth. I don't have to worry about downloading things from my phone to my laptop. This phone offers a lot at a reasonable price.",Positif
This is an excellent cell phone in terms of price and functionality. This phone can do mostly everything that my PC can do. It is a powerful smart phone. The best phone I have ever owned.,Positif
Product arrived quickly. I had to return it because of Data Connection issue. It did not work with T-Mobile in USA. Could not load a single page even after configuring APN settings with the help of T-Mobile tech support.,Negatif
"This is a beautiful phone. But, it DOES NOT work with T-Mobile as they upgrade their network. Regrettably, I need to return this - though, not because I don't like the phone.",Positif
Ever since I been using not happy as expected this Samsung Galaxy J7 prime phone. I hardly used a month or so now when I receive the calls or placed people unable to hear me and I have disconnect and keep try until it work. I wasted my money and time on this damn stupid phone. Samsung should discontinue to make such idiot phones.,Negatif
"Adobe Flash Player is required to watch this video.
Install Flash Player
 Phone not functioning correctly. Watch the video",Negatif
"You will not be able to use with The T mobile, 4G. It is a P.O.S., nothing but problems. Used the T mobile sim in son's phone and shows 4G. Tryed two different Samsung 128 gb sim cards.",Negatif
"I like the phone, although the speaker sound is an echo. Like they are talking down a long metal hallway. I don't use the speaker much so I guess it's not a deal breaker for me.",Positif
"This phone is not compatible with T-Mobile, MetroPCS, Simple Mobile, etc.",Negatif
"It has 13mp/8mp camera, however quality of the images are not good. Display is kind of okay, it could be better. Apart from that I do not see any other concern.",Positif
I really like this phone....i was an iPhone user for years. Takes great pictures but giving 3 stars because of battery life; it drains very fast and ive disabled all background apps and deleted a lot of apps I like but it still doesn't last. Bummer. Not sure what I'm going to do with it.,Positif
"This phone is not an original, just got it about an hour ago. It didn't come with the pin for where the sim card goes so I don't know how am going to put my sim card in It to use it, it's not new it looks used. Sending it back ASAP",Negatif
"I BOUGHT THIS PHONE AND I RECEIVE TOILET PAPER, WHAT IS THIS? I WANT MY MONEY BACK!",Negatif
"The product meets all the fearures and works properly to be mid range cell phone.

This item is recommended .",Positif
"This phone is a great looking phone and I can read everything more clearly than some of the phones I've had, but has the worst reception ever! I can't make phone calls or send texts during the day or night when I am inside my home. It also drop calls regularly. I keep losing signal with my t-mobile carrier. Very disappointed.",Negatif
I get on average about 30-40 hours with this phone which is a huge upgrade from 8 that I had on my old moto g4. The optimizations are done very well and it is a very smooth experience. I am sad to see that this phone has not even been updated to android nougat.,Positif
The cell phone came with a crumpled on the back. The charger source came dirty as if it were used. Well annoyed with a device that I bought like new.,Negatif
ITEM WAS RETURNED,Negatif
Used w straightalk,Positif
Do not buy??.False info about phone.Biggest regret buying this phone.Dont Buy!!!!!!!!??????????,Negatif
Defective,Negatif
"I have Net 10 and I brought at&t sim card for network , works great , my network show H+, I looked up H+ , H and H+ are standing for HSPA and HSPA+. Both use the UMTS network, where H is faster than 3G and H+ is faster than H",Positif
So far im in love with this phone ! I love the quality of the phone and the sleek metal body. I love the fact that the speaker is on the side of the phone and its loud! The only complaint is that this version of the j7 doesn't have the selfie flash option like the 2016 j7 has. Other then that it's amazing ! And regardless of the selfie flash the camera is amazing front and back:) highly recommend this phone if you'd like something updated but won't break the bank!!!,Positif
"This is a really nice phone. It is a 2017 version so the case and screen proctors i ordered for a 2016 will not fit.
Its a really great phone and i am so happy its a 2017 version. I have an S7 and wondered why i paid so much for it!
We are taking it to china for my Wife's parents. right out of the box selected Chinese for the language and downloaded all the aps she likes.
They a little older so we opted for the larger buttons and i am so jealous. Love the large screen and everything about it so far.
I will update this review when we return from our trip.
So we returned from china and the phones are great. The problem with the phone cases was solved. in china they are known as the ON7
so the case and screen protectors for the J7/ON7 Fit great.We purchased sim cards in china and everything works great.
We are so happy my wife video chats with her mom every night now!!",Positif
The phone is exactly what we wanted.,Positif
Never buy any product wit this caller(cell surfers) I ordered new phone but arrived used one and had issue with changing.it was not taking charge at all.,Negatif
Wrong size.,Positif
"purchased in April 2017, it is now August 2017 and phone will not work. Of course I am just stuck with this product....",Negatif
I'm having trouble with compatibility problems with my provider and now I am receiving a pop-up that appears before my lock screen appears that I can't seem to get rid of. It takes too long to log in now with this extra step.,Positif
"Hace un año pedí este teléfono , nunca me lo entregaron y tampoco me han hecho el reembolso , son unos irresponsable está compañía",Negatif
No lte or 3g support on tmobile network in my state. Only 2g works on this phone. Now this phone is totally useless for me. Haven't checked for other providers.,Negatif
This phone is very good and it is the type of product that I had requested so I can say that it filled my expectations. Thank you very much for the good service,Positif
Memory and look/feel is awesome !! screen transition is very smooth,Positif
"The phone broke the pallet and it never worked. As I live abroad I did not have time to claim the product.
I do not recommend either the supplier or the product",Negatif
It's working great.....but I ordered a pink gold and I got a white pink....but apart from that it's great,Positif
buy a samsum j7 and the language is in pakistan and I want to change it to spanish,Negatif
"My girl love it,thx",Positif
"Nice phone.. came as described, no issues at all...",Positif
"I could not get the cell to work with the network, very very disappointed!!!!",Negatif
"I've started using this phone from yesterday. satisfied till now. If you use very simple functions(mainly calling, text, internet, camera), I think this is very nice phone.",Positif
Dont have to much acessoris for dual sim and not have 4G !!!!!,Positif
Very good phone for this money. Camera is good.,Positif
"Not a phone to be used in us, network problem and screen fixing issues.",Negatif
I really like the phone my service provider was crappy so I return phone and reorder same one to make sure it was service provider and not the phone will see what happens.,Positif
"everything is fine, though there isnt much I can say as I gave it to my son, have not heard any complaints",Positif
The phone stopped working 2 months after receiving this phone and we can't return it because it's after a month! I am very disappointed in this quality!,Negatif
"I just bought this phone, but is frozen, can't type anything on it, screen is all frozen. Do not but this phone, bad stuff",Negatif
received it today. and I am impressed. this my 1st time ordering a phone. everything was accurate about it,Positif
"What more can I say This phone j7 prime 2016 man forget about it simple Amazing Flag ship phone. I'M WAITING ON THE GOLD TO ARRIVE BY 9PM TODAY FOR MY EARTH MEANING WIFE , I'M SURE SHE GOING TO BE AMAZED. IF YOU READ MY POST WHAT YOU WAITING ON BUY ONE NOW.",Positif
The phone came with missing parts. Can not use it.,Negatif
"This does NOT work with t-mobile! You can call and get 2g, but the phone is not supported by t-mobile in USA for LTE. Wrong band or something.",Negatif
Stopped working after 2 months. Do not waste your money!,Negatif
I received the phone today charged it and it will not turn on. It was on for a minutes and went black. Called SAMSUNG and they recommended I return the phone.,Negatif
Well i have decided to keep the phone.,Positif
Somehow it is not connecting with t mobile so I had to return it.,Negatif
The phone is great just the cover ain't worth nothing I can't work my phone with that cover on,Positif
"Very sleek- the color is great as well, easy to set up - working well and the 32 GB adds an excellent storage. I love it.",Positif
"Received the phone and so far it's great!!! The downloading and the internet is pretty quick..im enjoying it..Update..I havent had the nit even 6 months and its terrible!!!..Callers can not hear me and vice versa, this phone and service is NOT GOOD!!!",Negatif
Not language spanish,Positif
works great...easy to use!,Positif
"I went to walmart and left it there, somebody took it",Positif
"After 5 months of usage, GPS not working!",Negatif
The features are ok,Positif
It doesn't work 4G in Argentina,Negatif
I loved this phone so nuchhh omg. I dont regret paying it at all ????????????????????????,Positif
the speaker on the side and it doesn't receive well- my calls keep dropping not because of my network it just drops,Negatif
No llegaron desbloqueados,Negatif
"I love it, I have recommended it to lots of my friends. Keep up the good work guys.",Positif
"Love it. Hard finding case cause is like a j7 prime but the size of a note 5 ??, battery life is bes
Beautiful.",Positif
gret phone tfor the price paid,Positif
I didn't know it part blue and Samsung,Positif
We were not able to use this phone and not able to hook up to verizon or sprint network! Rip OFF,Negatif
Perfic,Positif
Great phone love it a lot!!! I would recomend to everybody!!,Positif
It's all good,Positif
It was a gift to a friend and they are very pleased no complaints.,Positif
Excellent smartphone. Fits perfectly everything I needed.,Positif
"the phone was the same as advertised, maybe even better",Positif
Friends! its Unbelievable phone! Cool and everything oK . thank YOU GUYS.,Positif
Its not gonna work in th usa i don't know and other country,Negatif
Thank you a lot... this is a excellent device..,Positif
The phone works however it's a little slow.,Positif
A gift to my son and he is well pleased.,Positif
This was everything you said it was works great.,Positif
Working great so far.,Positif
EXCELENTE!,Positif
They gave me a cell phone without a Spanish language,Negatif
No issues at all. Still getting used to it honestly.,Positif
great choice,Positif
"Great product, on time delivery",Positif
It's working well thus far,Positif
Nice phone.everything works good so far.,Positif
The product and the shipping was excellent.,Positif
Great phone,Positif
The product was supposed to be a new phone I received what appeared to be a new phone until i turned it on and the phone had a pattern lock and accounts already on it,Negatif
I'm in love honestly.,Positif
Good phone. Upgraded to s8 tho,Positif
WORKS GREAT,Positif
Excelent telephone.,Positif
Phone came this way. Screen lighting cannot be adjusted. Stays at full power no matter where you move the cursor.,Negatif
Phone work good,Positif
Very good!,Positif
all around bad,Negatif
Toppp,Positif
Pantalla da?ada,Negatif
This phone looks great..It will be given away as a gift..I hope this item works or function well. Im sure she will like and love this.,Positif
"I tried to use the cover and my cell phone just fell on the floor, not even the film that I have managed to protect the screen. I was very dissatisfied with the purchase I made with you. If I had known that I would be so upset, I would have bought the cover and the film at another store. unfortunate! I'll send the photo then the broken cell phone.",Negatif
"Love it! Hassle free, product arrived as advertised, meaning brand new and factory sealed! Great experience! Mostly when my previous experience with cell phone purchases from other sellers cost me so much energy, headaches and frustration. This is how it should be done always when you are selling something!",Positif
At first glance upon receiving this phone it was very nicely packaged and the phone itself is amazing. I loved everything about the phone itself until i went and tried to activate it and found that the phone actually isn't unlocked and because the phone was from like Europe or something that I wouldn't be able to use it here in the US at all. Complete bs I specifically bought this phone after extensive research so i could use it on metro pcs but it wouldn't work. Will be returning the phone as it is useless to me now and would like a full refund.,Negatif
"No works with T-Mobile 4G speed , I will return.",Negatif
"2nd day using it, and it already won't load any facebook, youtube, or soundcloud videos!!! I have enough data, and even when connected to WIFI it doesn't work. WTF. Touch pad always had problems, and eventually, the screen would type things on it's own..I thought that perhaps it was from the screen protector i had over it, so i took it off. Then i have the luck of dropping the phone just getting out of my car, and now there's a huge crack in the phone. And not to mention that it wasn't the screen protector that had the phone all screwed up! It was just the phone itself. I want my money back. This piece of junk lasted me a month.",Negatif
"I really dislike this phone. It never really has service and it will show "" not registered on network"". My calls always drop.",Positif
It doesn't support LTE. NO SIGNAL,Negatif
"This phone is horrible. I should have kept my LG stylus 7.
This phone has terrible pictures.
I hate that I wasted 200.00 on this phone
I will never get anymore merchandise from amazon.",Negatif
I didn't receive it yet but is pretty awesome!,Positif
Good but.,Positif
"weak signal, drop calls. Cant tell if its due to the telephone problem or the server",Positif
Why am I trying to screenshot on my new phone and it do not work,Positif
This phone is horrible DO NOT BUT,Negatif
isn't World in Argentina,Negatif
"Could not use the phone without losing all my photos was not compatible with my phone carrier, gave it to someone for father's day",Negatif
"The phone is okay, but the other company just punishes people like me.",Positif
There's a lot of duplication of pictures in the galary and it doesn't allow for one to carry out the simple task of using their photo as a display picture on any site...hate that,Positif
It was not good. I coudnt hear even now. I bought it last month.,Negatif
Don't buy this phone this is bad this is no work any sim card this no unlocked,Negatif
"This phone is awesome. I've been using it for two weeks and it works really good.
? Pros:
• Has a great LCD panel with very good colors and no problems with the tactile function.
• The fingerprint scanner is very quick when you unlock the phone and also works to use Samsung Internet App with passwords websites like Facebook or Twitter.
• Great battery life. 3300 mAh really lasts all the day for the hard use I do with it.
• Back camera is excellent and the 8 mpxl front camera with LED Flash also works very well and has very good definition.
• The speaker is placed on the right side of the phone, just above the On/Off/Lock/Unlock button, and sounds pretty good, loud and crisp.
• TouchWiz running on Android 6.0.1 is perfect. I have no problems with lag, errors or stops.
• Charges at 1550 mAh, so, you can get it charged in less 2,5 houres (very quick thinking that it has a 3300mAh battery.
• The metal unibody looks beautiful.
• 3GB of RAM really let you have various apps openned at the time.
• Supports until 256 GB of micro-SD memory.
• Dual SIM.
• Very powerful GPU (Mali-T820 MP2) for the type of phone. Make hard graphics games work very well.

? Cons: *for the price of the phone, I really can't request more to Samsung, but there are things I would love to change or add*
• I miss the SuperAMOLED screens. This phone use a very good TFT PLS screen, but there's nothing like the AMOLED screens.
• Underpowered CPU: 1,6 GHz are not the best, but I don't have problems.
• I miss Samsung functions like AirView or the function of take screenshots with the palm of the hand.
• For the unibody of this phone, I would like to have wireless charging function.",Positif
Does not cover the entire screen,Negatif
"Worst Samsung phone I've ever owned - and I've happily owned many. Great battery life ... but that's it! Connectivity is terrible. Won't stay connected to ANY Wi-Fi for long. Have to manually turn Wi-Fi off and back on on the phone to reestablish connectivity 1000 times a day. Uses up ALL my data in short order ... something that NEVER happened with ANY other phone. It may start out on Wi-Fi but will (very consistently) drop it and switch to the network. You never know until it's too late. Blue Tooth is as bad if not worse. Will recognize a BT device one time but not again. Will not connect to BT in my vehicle (JVC system) nor my Plantronics headset. Speaker volumne is just okay, but dismal compared to most any other phone. Trying to connect to my array of home devices is a joke ... all of which work perfectly and sync problem-free to ANY other phone. Sonos - disaster. Pool (Hayward AquaConnect) - disaster. Irrigation System (Hydrawise) - forget it. HVAC system (Bryant Housewise) - good luck. Nest Cameras - yeah, right. SimpliSafe - don't bother. It might connect, it might not, it might cause the app to do squirrely things you've never seen before ... and on and on. DONE WITH THIS EXCUSE FOR A PHONE!!!",Negatif
"ATT, TMobile needs LTE Bands 2,4,5,12,17 for 4G LTE. This phone only has Band 5. This Samsung J7 Prime G610F/... may indeed be a good phone. BUT! The thing to remember when buying an unlocked phone, being that stock unlocked phones are 9 times out of 10 non-US international versions, are the LTE bands it uses. This phone will work and a phone... and for 3G for sure in the US with major carriers. 4G, maybe, but otherwise not very well if at all. LTE... NOPE! This phone WILL NOT WORK for ATT, TMobile, or any of their subs for LTE in the US because it lacks the required LTE bands. The G610F variants of the J7 Prime are Asia/Pacific region, not US or South America. If you want a J7 Prime that will work for ATT and TMobile, you need the J7 prime 610M version.",Positif
"My previous phone had gotten to the point where It was time to be replaced, and this seemed like a good replacement. When arrived, the phone and packaging were in perfect conditions, no scratches, cracks, etc. Worked fine until it was time to put in the SIM. I have AT&T and needed an adapter, no problem. However, it didn't accept the SIM and the phone crashed and froze constantly with an error popup every other touch. Refunded it and purchased another, same issue. Nice looking phone, however, that's the only good thing about it.",Negatif
"Got the phone 8 months ago and it works great. But after the most recent update, the batter only charges up to 91%. It's Samsung so I'm definitely surprised by the lack of quality. I've got old phones I've had for years whose batteries still charge completely. What a disappointment.",Positif
"I really like the phone but but I gave it three stars because it freezes, a lot and I am about to return it. Many times when I try shutting it off at nights when going to bed, it does not respond. I'm afraid that one of these times it will not turn on and it is not possible to take out the battery to re-booth it.",Positif
"I bugs up after some weeks. And don't think it is the original samsung phone. I had bought this phone with brother's prime account. Its 2 month and I have trouble switching on the phone. When I unlock the phone, always the camera opens. Now its not working. I cannot switch on my phone. It does not even charge. Its about now 2 month. What to do I don't know.",Negatif
"This is without a doubt the most worthless phone ever made. So glitchy right out of the box, I just threw it in the trash.",Negatif
Terrible. Freezes constantly. Camera hesitates and is more often blurry than not. My partner has the same phone and his does the same thing. Avoid this phone if at all possible!,Negatif
"I bought this phone also as a replacement for my note 2, but this J7 G610M international it just stopped working after literally a month and 1/2.... of course sellers warranty is out, but as I was told is under manufacturer warranty for a year and to call them. I can NOT call them for now since I have no phone which means buying another phone from prime amazon... it sucks
DO NOT RECOMEND to buy this phone",Negatif
It is not an original Samsung J7 Prime. When you check the IMEI of this phone it shows you that it is not a samsung J7 Prime. it is very poor phone such money.,Negatif
"Everything that Samsung makes is crap.
To make it worse, they have the worst customer service and a warranty process that is intentionally designed to make 75% of legitimate claimants give up. That’s a fact, look it up. 3 of 4 people that bought a crappy Samsung product and try to get Samsung to stand behind their product, give up because the process is more of a headache than it’s worth.
Buy your goods from companies that stand behind their products and actually WANT to make quality products and stay true to their word.",Negatif
Terrible device. poorly made. terrible software. doesn't work right. won't replace it.,Negatif
The phone is good. I have used it for 4 months now and no problem happens.,Positif
"a bit disappointed cause the product description never said that the battery for this phone was built
i bought believing that it wasn't",Positif
"The J7 Prime is great for watching videos and games. The new Galaxy J7 Prime is powered by an octa-core Samsung Exynos 7870 processor clocked at 1.6GHz coupled with 3GB of RAM. ... Over the years, Samsung has worked on its TouchWiz UI and it is now much lighter than it used to be a few years ago.",Positif
exactly what i was looking for i mean it has been 2 day since iam with J7 so far no complains... great,Positif
Lo recomiendo mucho,Positif
"don't buy phone screen problems, went black after a few weeks. and u have to change screen.",Negatif
Don't buy! All these five stars are bots,Negatif
"Excellent phone for the price,easy to use
My lady loves it",Positif
"the delivery time was fast
The phone has an amazing camera and very easy to use
Thanks",Positif
"Excelente, me encanta el telefono ,cubre mis expectativas",Positif
This phone does not have any form of Internet,Negatif
Wrong color. Pink gold not white gold. I'll survive. ???? Good phone for the price--perfect for college kids on a budget like myself.,Positif
"Hi,

I love this phone and i am really excited to use this phone. i also told one of my friend and he is satisifed with product.",Positif
I love this even though I bought it from Walmart.,Positif
I was very satisfied with the phone and all the features that came with it. It's very easy to use.,Positif
Everything its good but its not 4g why this network is slow,Positif
Phone isn't charging,Negatif
Don't understand difference between these two phones.,Positif
"Update: The firm selling this phone claims the label was applied by Samsung at an overseas distribution point, after they removed the phone to activate it on the local national network. I gave the phone a shot despite my concerns and it does not work on AT&T 4g in the USA. It'll get a lower speed network, but not full 4G or LTE. AT&T worked a while trying to make it happen, but said that internally they found notes saying it is not compatible. Too bad. The seller processed a return and I bumped the review up two stars.

I wish Samsung would sell these in the USA. The reason they do not is pretty obvious: nobody would pay for the Samsung S8 if they could have a phone with these specs. There are several features on this phone not even offered on flagship phones in the USA (FM radio, sual-sim, etc.). The S* is more flashy, but it's not worth the money for what I (and most people) do.

Original Review:

Bought this ""factory new"" Samsung phone and it arrives with a fake tamper-evident label over the original factory tamper-evident label, which was previously cut open. The label they put on top is a smudged printed copy of the original Samsung tamper-proof label, only made larger so that it can cover the original. So this is not a one-off mistake. That label was crafted by someone specifically to cover over the factory Samsung label in order to hide tamper seals being disturbed, and I guarantee Samsung did not do it (the printing is bad, and Samsung would not cover a tamper seal with a second one after having opened the original). Again, this is not a one-off. That kind of industry - making fake tamper-proof labels - suggests to me that Mobiles International does this as routine.

Either the phone was used or the seller opened the phone to load apps or malicious code on it. Or both. Either way these guys are not legit. I processed a return, but Amazon really needs to police these sellers better an make guys like this go away.

Oh, and isn't counterfeiting tamper-evident labels using someone's graphics and copyright a federal felony?",Positif
I got this phone as a replacement for my Samsung Galaxy j7. It's an excellent full of loving the largest screen and the increased storage. It is also very user-friendly and syncs easily with all of my devices. I love it! The phone also shipped quickly arrived properly packaged. I would also recommend purchasing from this seller.,Positif
"My device was built for the United Arab Emirate. It works with my GSM At&T account once I obtained a nano sim chip. It cannot be registered on Samsung USA website. You cannot download an English User manual....know that all up front. The various promotional literature for J7 can be misleading. You cannot open this phone to replace a battery. It does not have an LED light on the front to brighten your face while Skyping. Apparently there have been a number of iterations of J7 model for foreign customers around the world even Prime 2017 models. Mine is plastic...not metal case. That is why I indicated as the phone software clearly indicated it was manufactured for The UAE. There are two quick small ""get started"" instruction sheets; one in arabic and one in english..

I am satisfied with the purchase within its first 24hrs of use. It was intended to replace a Galaxy S5. There is no way this 80 yr old retiree could afford a new S8. Having 32g of ram and a faster processor is a good improvement. The usual hassle of changing all apps and data over to a new cellphone is always present...Twenty-four hours after receipt of the phone, I am still in the midst of getting passwords installed and making certain need apps are working correctly. The frustration of dealing with AT&T support in the Philippines meant going through four different support individuals until finding one that's English was understandable and had the personality to really want to help. My thanks to ""Michael"" for his working with this old man needing the patience that his father would need.",Positif
"No warranty, after a week it broke, would not recognize a simm card, useless except for internet in a wifi spot

Lots of bells and whistles but it just won't work as a phone.",Negatif
"From the face of it I just loved this phone. I bought one for Daughter ... one for me and one for my wife. The 2 phones for me and my wife I could return it immediately as within the month I realized the issue that the phone drops phone calls - other party don't hear your voice at all. Etc.It was too late for me to return daughter's phone as she didnt realize the problem and didnt say to me in time.

This phone is really good for its money but I hate to even give 1 star now. I really loved this phone for its memory / cameras / size / appearance / dual CIM slots etc.

My daughter tells me her friends experience the same issue too.
I am stuck with one piece that my daughter has,",Negatif
I really love this phone. Great product and excellent customer service. Thanks a million!,Positif
The phone did NOT work with T-Mobile in the US. It was not able to connect to 4G or LTE. It would only operate on 2G and E. We took it into 2 T-mobile stores and called their tech support and they confirmed that this model is not set up to receive their signals in the US.,Negatif
Good price for a good android. Everything works well except my keyboard. I've had this phone for 3 months and this has been going on for a month. It won't press the keys my finger touches and vibrates uncotrollably. Sometimes freezing up completely. Only way to stop it is to restart my phone. Very frustrating. But the camera is great.,Positif
Ordered this phone and received a phone case and SD card instead. Had to return it and pay $51 to do so out of my own pocket. Very disappointed will not order from Technomaster again.,Negatif
"I am using this phone on a 4g LTE network, it does not have 4g LTE so it struggles when I'm not on wifi. I knew this when I purchased the phone. It had so many features that the LTE model didn't, that made it an easy trade off. I'm on wifi most of the time anyway. I love this phone, however not everything is intuitive like it is on an iPhone. It's been worth taking the time to read the manual and understand this phones many cool functions! I gave it 4 stars instead of 5 because it lacks the 4g LTE capability, otherwise it would be an easy 5 stars.",Positif
"No problem from the seller, only with the product itself.

I bought this just to use dual SIM.
I placed T-Mobile and AT&T in both the slots. (for freedompop it shows status as roaming but other phones wont show)
I wanted mobile data from AT&T. After I set that SIM within some time the data changes to Tmobile.
And When I connect to wifi and again disconnect the mobile data will be disconnected.
Many times I don't get the mobile data ON even after couple of reboots.

UI is fine though screen resolution is not great.
Only one SIM is 4G, other should be 2G only.
Sound is low.
Battery lasts for long time.
Phone speed/response is good.

The android version I got is 6.0",Negatif
"Data and messaging do not work. Stuck on 3G which is not fast enough to handle anything. The phone itself is fine and fast as long as you don't want to use what makes it a phone, such as calling texting and data. These do not work.",Negatif
"Fast, pretty, excellent for the price.

SIM CARDs are NANO, I had to cut my SIM card.

Camera is Amazing!!",Positif
"This is an awesome phone. If you use CC as your carrier , go to their website and download guide to set up your phone that's some other carrier has or is unlocked. Takes about 3 minutes to set up. Would highly recommend phone.",Positif
"Just received my new phone. I have at&t go phone. So far, everything is working nicely. I am happy.

Update.
I've had the phone since June. I only ran into a problem the first week I had it where it didn't acknowledge my sim card. I just went into settings and mobile networks and re-added at&t. Since then, i have not had any other issues. I really like this phone. It was worth the money.",Positif
"The camera on this phone is phenomenal... not as great as I had hoped but so much better than I anticipated for a $200 phone. So far I really like everything about the phone... wasn't too sure I would like the size, it's the biggest phone I've had so far but I actually am very happy with it. would recommend this to anyone.",Positif
"Working just fine with AT&T. Replaced my Galaxy S3.

MOST CASES AND SCREEN PROTECTORS ADVERTISED FOR GALAXY J7 WILL NOT FIT THIS PHONE. You have to search for the ones to fit the Galaxy ON7.",Positif
After 2 attempts with a sim card my phone is absolutely the best. Other customers at the phone store inquired about my phone and commenting about the quality compared to that being sold in the phone store.,Positif
Does not work with t-moble as advertised,Negatif
"I purchased this phone as a replacement. My current Cell Provider ( Cricket) sells this phone as well, i figured i should have a single issue. I even contacted my provider to make sure this phone will work, they explained that I wont have any issues connecting to their networks. I received the phone in perfect condition, even came with a screen protector already on it. The phone is quick and easy to setup. I enjoyed the feel of it and how fast i received it.

HOWEVER, I AM UNABLE TO GET ANYTHING OVER H+ ( 3G). My original phone was a Asus Zenphone 2 lazer. I had it for nearly three years never once did i have an issue where i wasn't able to utilize the 4g network. All wireless settings have been verified to be correct. The phone actually picked up on the settings within minutes of having the Sim inserted.

BUYER BEWARE - Seller neglected to explicitly state that this phone will not work on LTE networks within the USA. Something with the phone not being able to connect to certain bands.",Negatif
