Ulasan,Label
"Lets start with the positives. It's fast, its responsive, the camera is good, ample storage and USB-C. Also has a headphone jack which is sadly scarce in 2018

Now the negatives. The biggest one is the rounded edges of the display (and the reason why I will probably be selling this phone). they make it impossible to hold the phone with one hand, as it will ALWAYS detect your palm as an imput and mess up the touch sensors. It also gives a warping effect for any video being watched, so the edges are always deformed. Also this screen scratches way too easy, I have only had it since April and the screen is already scratched to the point where its intrusive. Had a note 5 since launch day and it had not a single scratch on the screen, vs this which was getting scratches within a few days of getting it.
Now lets talk about bixby and the bixby button. Bixby is a waste of space, as the original siri worked better. Not to mention google assistant also is on the device, which works a lot better. Now when I tried to bind google assistant to the bixby button, but this is the next issue, you can't remap the DEDICATED HARDWARE BUTTON. I thought samsung would of learned from the S8 reviews, but I guess they didn't. Don't worry, they made it to where you're able to ""disable the bixby button"" where basically it puts it on a 3 second press rather than a tap, and otherwise remains active.

Now for just some things that don't classify as ""negatives"" but I just personally don't like. The 18:9 or properly called 2:1 just seems weird, and it pushes the top buttons a little too high for convenient use I have decently large hands but still finding myself straining my thumb to hit drop down menus or open notifications. Also 99% of video content is 16:9 or 21:9, making 18:9 weird for both
I also prefer the dedicated hardware buttons of the older galaxies, as you either hide them, which means in order to have a home button you need to swipe up. It is always popping up rather than having me scroll when I swipe up, which gets incredibly annoying extremely quickly. The other option is to lock the buttons to the screen, which just makes no sense, as not only do you waste battery powering them (since they are white with a light gray background), but you also get burn-in since its an oled display. Also at that point whats the point in onscreen buttons, you could just have physical buttons that work better and allow front fingerprint scanners.

All in all there are some very strong positives about the phone, but they get completely outweighed by the negatives imo.",Negatif
"Repackaged with sticky cellophane that left adhesive on back of phone and camera lenses that can't be removed. Finger sensor appears dirty. And nothing was in box except phone. No papers, no chargers, no headset. Nothing.",Negatif
When the phone arrived excited to use it then boom it does not work! It is an UNLOCKED phone they say but it really isn't. Their Customer Service stinks and are no help. I want my money back!,Negatif
"You know how excited you get when that package comes with your S9 in it? Well it was 100% a bust. I opened it and the first thing that set me off was no charger or any of the extras. Once I got the phone out of the box, it was immediately appearant it was a FAKE. Nothing worked. It was a child's play toy. Calling Amazon was a bit interesting because they had me on hold for about 40 minutes. Buyer beaware you may pay $700 for a fake. I requested a replacement which should arrive shortly. I will video the opening and recommend you do you just in case this happens to you. Will update my review on the replacements arrival.",Negatif
The phone came without the charger. Plus it gets very hot when being used,Negatif
"I got this as a replacement for two S7 Edges that I had to return. I figured it'd make sense to try for a fancy new phone, seeing as it has been many moons since I've had an actual brand new phone. I was deciding between this and the OnePlus 5, but this came with a bunch of free stuff and I have had major issues with getting support for products that aren't sold or supported by my wireless carrier, plus the OnePlus had a couple of weird compatibility issues that I wasn't as much of fan of.

Pros and cons here:

+ Amazing camera-- performs great in low light, much faster than previous models, and some fun new features.
+ Fast processor. Fast fingerprint sensor and many more options for unlocking that I haven't tried yet.
+ Much faster startup than S7 Edge.
+ Excellent battery life. I can go through the whole day without worrying about running out of power, which is great, because now I have to buy all new freaking USB-C chargers, because capitalism.

- Bixby is truly horrendous-- would rather not have anything at all than a built-in personal assistant that is completely useless, doesn't understand basic speech, and can't really do anything. ""Bixby, is there a hardware store around here?"" ""Let me see... do you want to call John Doe?"" Made worse by the fact that Samsung has attempted to needlessly gamify the Bixby concept, so you get experience points when you talk to it.
- Samsung tells me that the voice-to-text that they use in the Samsung keyboard is the same as the Bixby voice recognition, which is effectively useless. It misses every other word and mistranslates most words. I had very few issues with my S6, S7, or BlackBerry Q10 before that.
- Fingerprint sensor is mildly frustrating on the back but you do get used to it.
- Lack of a home key is sometimes unreliable for full-screen applications.
- Some issues with unreliable full-screen/split-screen performance within specific software. I've had this issue only with YouTube and Google Maps, but it's frustrating.
- Battery, while taking a long time to get to 5%, will die almost immediately as soon as it hits, say, 3 or 4%. I know this is a question of software rather than hardware as far as how they display it, but my S6 and S7 were much more accurate in terms of how much life was actually left. It is the difference between having to run to a charger to ensure that your phone doesn't turn off in the middle of doing something and, well, keeping it on.
- Takes FOREVER to charge with the OEM charger-- a couple of hours to a full charge and no quick charging on the factory OEM charger. Sometimes won't charge at all with lower-ampacity chargers, which is an obnoxious design flaw of planned obsolescence slash idiocy.
- Some software issues that I didn't have on the S7 and S6 including with Netflix, some radio streaming apps, Facebook, and odds and ends with a couple of other things. I'm used to these things taking several months to get resolved.
- I've had some charging issues that no one, including Samsung, Amazon, or T-Mobile, will propose resolving other than to replace my device. This is the third replacement phone I've tried to get for my S6 Edge, whose battery life started to wane to the point of being totally unusable after a couple of years. It's extremely frustrating to deal with this.

I will revise my review in another couple of months-- will see how it goes.",Positif
Mine stopped working after 45 days.. was working on it and all of a sudden it ga e colors and then black screen. So disappointing,Negatif
"Just google s9+ poor phone reception and you will see what I'm dealing with. Brand new phone, bought on this link on prime day. Would not recommend or buy again, ever. Last samsung phone, that's certain. Unfortunately, reliability has been declining with each new model samsung phone and I made a mistake ""upgrading"" my s7 edge. Fortunately, I still have my s7. The rating for this phone is undeserving, should be around 3 stars at best. Bixby is the most annoying thing ever and I miss the home button. Cool phone if you have hours to burn tinkering with it to get it to function. WIFI calling on VERIZON will NOT work with this unlocked us version phone. Cool fact to find out AFTER purchase. 2 stars because it's pretty. Also, difficult to use one handed vs the s7 edge. Final verdict: JUNK. Message to SAMSUNG: How dare you release such unreliable tech and call it your FLAGSHIP phone?",Negatif
"I recently traded in my iPhone 7 Plus for my new S9 Plus. HUGE mistake. Bixby is the absolute worst voice assistance program I have every used. Understands me about 10% of the time. Works ok with Bixby button, but voice wake up (Hi Bixby) will not work. I've reset, uninstalled app, and uninstalled updates. No luck. Luckily, OK Google works perfectly. I definitely recommend disabling Samsung Voice service from your keyboard settings. Voice transcription is horrible. Google Voice Service seems to work almost flawlessly. Also, I do not care for the camera. Compared to my iPhone, the photos taken in ""Live Zoom"" mode are too oversaturated and blurry. Everything appears to have an orange glare.The keyboard is also terrible. Auto correct never works, auto-capitalization fails to capitalize my ""I's."" I love the screen, the themes, and Especially love Samsung Pay, but I miss my iPhone.",Negatif
I'm not sure if it was just the phone or if the S9 actually isn't as good as I thought it would be.. I'm thinking it was the phone because I upgraded to the S9 plus and am now absolutely in love with it. I did order this one 1st though and had a lot of trouble with the voice to text. Actually texting was really hard in general too. That made it kind of a bummer to play around on because I use voice command a LOT. I decided to return it and just got my refund.. I am so thankful I was able to get that at least!! That's the only reason I rated at 3 stars instead of only two.,Positif
i got a fake phone,Negatif
"I have always been a Samsung smartphone loyalist, but that ends now. It's nearly impossible to change the artery on the S9, therefore, I will need to buy an entirely new phone in the next year or two. But that's not why I'm giving this phone (and Samsung) one star. The microphone stopped working, so no one can hear me when I call them. From what I have read, this is a major issue which Samsing has failed to address. I tried all fixes to no avail, to include restoring the phone to its factory settings. Very frustrating for an almost $800 phone, which is not a paperweight. Samsing needs to acknowledge and remedy this software glitch.",Negatif
"US cellular says you can't use all of the features because this phone wasn't made for US cellular. Plus we get poor service now, like dropped calls and slow internet.",Positif
"Was not given the actual phone. Only a display model with no hardware, screen, camera, etc.",Negatif
"This product was not as advertised, the Faq's stated that this was available for use on Sprint Network, but when I took it to the Sprint store they told me the particular phone I had ordered was not compatible with Sprint.",Negatif
"Based upon product details, questions and answers, etc was led to believe that this unlocked Samsung S9 would work in Verizon. However, it does NOT. Bought this S9 in Prime Day and received several other items as part of the bundle. Now I have no phone and will have to pay a much higher rate because I waited for 'Prime Day' to purchase. Very disappointed.",Negatif
"This cell phone is garbage donot but. Specially if you are coming from a iPhone. Interface sucks, apps never work correctly, better life is terrible. You have to research a lot to use settings correctly. This is like a box store PC where billions of third party software that do the same thing. There are more than 3 options asked of you to back up your phone and I learned that they did not work. It's bad when their are app developers making apps to work around problems with the phone's native applications and settings. Never buying another android or Samsug anything ever again.",Negatif
"The speaker distorts really bad when the music is at high volume. The reason i bought this was for the camera and the new speakers. The camera's front flash when on whatsapp conversations does not work. If you need to send someone a picture, you have to go the the camera itself, take the picture then go back into whatsapp to send it. I mean its not a huge deal but i'd like if the front flash worked in whatsapp. All in all, good phone but mehhh!",Positif
Very disappointing. Stopped working on the 1st week. The screen went out.,Negatif
S�lo duro 2 meses en �ptimas condiciones despues empez� a fallar el mic,Negatif
Ok so what an amazing phone and yet even with a good case the screen has broken twice. $ 400 to repair. Could have bought something else with that money. The curb is killing me. Time to leave Samsung until they can make one with a non curbed screen.,Negatif
"Samsung has removed the built in android transfer option. Setting up this phone and transferring your data and settings is infuriating. Considering returning the phone as this is arduous. The promises from samsung that their smart switch application will work with any android 4.1 or later phone is plainly false as the application is incompatable with my android 7.0 phone.
Bixby is an annoyance that should be completely removed; google assistant already does a better job.
Overall, this phone is nothing but an infuriating attempt for samsung to enforce brand loyalty by making ti painful to move to or from a galaxy device.",Positif
"A really good phone, neat features.
The speaker is not working after about two weeks.",Negatif
I haven't had much time with the phone as of yet. I am disappointed that the description says it comes with a USB cable but mine didn't.,Positif
"I used to get Samsung products because of their Google integration. Now there is a button on the side that you cant turn off without signing up for Samsung's service. I will no longer be purchasing Samsung products.

UPDATE: There updates continue to try and push their products. Even going so far as removing your settings and replacing them with samsung offerings. Will never buy Samsung again.",Negatif
Compre el equipo y tiene poco q lo empeze a usar y la verdad no estoy conforme por que todo el tiempo se le va la se�al de datos de el internet debe de ser defecto de f�brica tambi�n en muchas ocasiones en el d�a me quedo sin l�nea de tel�fono y quisiera el rembolso de mi dinero no estoy conforme con el producto si apenas mando este mensaje es por q quer�a ver que relamente ten�a la falla,Negatif
"This is the worst top of the line samsung phone I have ever owned and how the heck you get any kind of replacement for this junk. restart on or 2 times a day because applications quit, screen flips out and goes where it wants instead of to the icon you press. Try to answer phone calls and you have to back out of all other screens and if you try to close all screens it shuts off the phone call. S9+ just plain sucks",Negatif
"Too many missing features. You enjoyed having custom notification sounds for individual e-mails? Too bad, ""we're working on getting that feature back to you."" You want the Samsung e-mail app to automatically show you e-mails from longer than 6 months ago? Nope, you'll have to do a search. Does your VIP have more than one email address listed in his contacts? Oh, we'll just split them into two separate contacts when you import them into the email app! Oh, you want that person to show as only ONE contact? Too bad, that feature isn't available!
Honestly, the downgraded features make this ""upgraded"" phone average at best. Pay a premium price, get a standard phone. Great job, Samsung. I'll update this with a better review IF they put back these integral features.",Positif
"I bought a Galaxy S9+ which these days is Samsung's flagship phone. I was stupefied to find that SideSync doesn't support the S9 family...
I then tryied Samsung Flow but I cannot used it either as Windows PIN login is not available on my Windows 10 Enterprise notebook.
Shame you Samsung, I regret my buy...",Negatif
"I got this phone last month to replace my old iPhone, as I was tired of Apple for a variety of reasons. I was impressed with the picture quality and, reading the reviews, I convinced myself to switch to the Gallaxy S9. When I first received it, I loved it - and this would be a very different review if I wrote it then. But I live in Europe and soon the problems started to show. No Samsung Pay - at all. I checked everywhere and no one has an answer on how to fix that. Then the camera started freezing. It wouldn't go from selfie to portrait nor from camera to gallery without needing a restart. I now just left Samsung's flagship shop in London to find out what to do. Turns out my ONLY choice is to send it back to America and hope for the best. So if you live abroad, know certain features on your phone just will not work and if you ever need assistance, you flat out won't get it.",Negatif
"I love this phone and the features that come on it. My only complaint is that I am having trouble locking the screen position. Outside of that, it is a really good phone.",Positif
"The phone was great since i had upgraded from the s7 but the screen seems to be very fragile in my case the phone screen cracked while being in my pocket and protected by tempered glass and a phone case after this i called my insurance and they sent me back a new phone for a deductible of $200 the new phone broke in the same way as the first one in less than a week although this one was not protected by tempered glass after seeing booth had broken in less then a month i contacted samsung customer support something I would never do again since all they did was waste my time I was told I had to send my phone to be inspected and they would repair under warrantty. I sent my phone to them and it arrived at their facility two days later. After 10 days I had not received any information from samsung so I decided to call. When I called I was informed the phone was processing and I would recieve it in 5 buisness days, later that day I finally recieved notification they had my phone processing and it would be ready soon. Now 2 days ago I recieved a bill for repair costs of 247.89 way more than my deductible because my phone was not covered by warranty.",Negatif
"I did not receive the model advertised and was not able to use the product. Poor advertising, sent for a refund and will update with the result.",Negatif
No WiFi calling and other missing features. This is not disclosed,Negatif
I just received my phone and I ordered an unlocked one that should be the G965U1 model but I received a G965F/DS model and I'm so frustrated about it!! It doesn't work with Verizon Network and the charger doesn't fit in US power plugin!!,Negatif
"DON'T BUY THIS PHONE!!! Samsung S9 has a useless battery. I can literally see the battery life decreasing right before my eyes. It doesn't last a full 8-5 normal use. That's without any use of videos and Spotify. The phone is fast, amazingly fast. But not worth the money. Def, not worth it.
A phone must be able to go through a day without running out of battery. And that's cos I disabled important features, like face and iris recognition.
Terrible. If I were you, i'd stay away from it.",Negatif
Have had to replace it three times now,Negatif
This is my 1st android phone I've only had iphones in the past. The change is very difficult.,Positif
"The Galaxy S8 Plus battery was great, this feels like a major step backward, as I needed to charge the phone at least 3 times just to get through 8-5.

There are also major software problems too: the VPN simply refused to function after switched from Wi-Fi to cellular, requiring manual disconnect and reconnect to the VPN. My office has several Wi-Fi dead spots, as you can see it can get frustrating very quickly. Samsung support is virtually useless, they kept on saying it is not a problem.

Now the good: camera is phenomenal, the best out there; performance is light years ahead of the S8, I don't even see the stuttering in the Google Play Store, that's how smooth the phone is.

Overall, solid phone hindered by poor battery life and my personal issue with VPN according to Samsung, so I decided to deal with it as a customer who has an issue with the product: returning it. Guess I would use the S8 one more year.",Positif
"Clearly I am not a Samsung fanboy. I purchased an S6 that I was unhappy with. The amount of ""bloatware"" and ""pushed"" software was incredible. The phone's performance was at best lackluster. I traded it in after a few months. Then the S9 came out with much fanfare and reviews that often put ahead of anything else. It's as bad or worse than the S6. Yes performance is way ahead, but the ""bloatware"" and ""pushed"" software is worse than ever.The touch screen seems ultra sensitive at the edge, but try touching in the middle. It's hit or miss, even with the sensitivity set to believe I have a screen protector which I don't. Opening the screen sometimes reveals the home page, sometimes it is some other random thing from an app. Then there's ""butt dials"" that I'm not sure are truly butt dials as I have had more in 3 months than I have had in in total over the last 3 years! While on that subject, I an be walking around with my phone in my pocket and it suddenly starts playing music. The local Verizon store has attempted to resolve many of these issues without success. They have offered to replace the phone, but the one that they sent me was ""refurbished"" and had many scratches on the screen-light but still scratches. I refused it. All this makes me wonder how the reviews could be so positive. Farewell Samsung.",Negatif
"Back in March, I switched from an LG V20 to the S9+ because the screen on my LG began to bleed through. Big mistake. The Samsung pales in comparison to the LG. There's no tap or knock to wake option, the fingerprint sensor is finicky, scrolling through social media is a chore and I found myself growing more and more aggravated with daily use. In short, I paid the phone off early. When I was in the store explaining at how dissatisfied I was with the phone, a Samsung representative was present. Upon overhearing my gripes, he just said something about not pleasing everyone. While that's true and there is no perfect phone, Samsung sure has some catching up to do with LG. Much better User Interface on LG and the fingerprint sensor isn't as finicky. Do yourself a favor and check out the V30 or the G7. Skip the S9+",Negatif
"I like the size. I like the image quality. I like its performance. I like the way it looked, before....
I dont like how fragile the screen is.
One drop from just waste height and the corner of the screen is scratched and cracked. I see no way of getting it repaired or replaced by the seller on Amazon. No durability warranty, I guess.",Positif
Nothin phone was broke when it arrived,Negatif
No me agrada,Negatif
"The battery life was shorter than a new phone. The phone itself was fine but the description was misleading as #1 the ""US Warranty"" stated in the title is void when reselling a used phone. It also states, ""Accessories may have cosmetic damage"" this was false as well because the original items were completely replaced by generic headphones and power cord. You will not receive what was promised unless you buy a new phone, which I had to do. I had to return this item, and am still waiting for my refund.",Negatif
"Do NOT buy an S9 if you use T-Mo and plan to go overseas. Samsung has a very bad pop-up message that wants you to switch out of roaming, but you need to be in roaming when traveling with T-Mo. The pop-up can't be disabled and opens about 50 times a day. This has been a known issue since November 2017 and Samsung hasn't done anything about it.",Negatif
"I received this phone and out of the box, I felt it would be a hard phone to keep a hold of if your hands are damp. I also had some issues within the on screen keyboard. I did like the fact that you could tel the phone to play a notification tone while on a call. I also like the fact you could turn off the call connected/disconnected tones.

The phone also has some other things I just can't live with. The phone would play a notification tone whenever I would connect an Bluetooth keyboard and or a hard wired keyboard to it. I couldn't find a way to turn that off. I contacted Samsung and they told me that is just the way the phone works and there wasn't a way to turn that off. US customer service from Samsung in my thoughts is lacking at best.

I also got the Notification tones when I turned on/off the Voice Assistant for blind people to use the phone. Thhen on top of that, when using the voice assistant, I couldn't get the caller ID to repete it would only say it once and that was it. I tried quite a few caller ID programs and none of them worked when using a Bluetooth headset to get the caller ID to speak every 5 seconds or so. Without a headset connected by Bluetooth, they worked.

The finger commands for there voice assistant for the most part don't work while on a call. Example: if I'm not on a call with voice assistant running, I could triple tap with two fingers and get status information like for time, network, WiFi etc... While on a call it says nothing. Same way with a lot of the other commands they don't work.

To me for a blind person, I would stay away from this phone as the way it currently is.",Negatif
Cancelled order...,Negatif
"While the camera is amazing, I was disappointed with Samsung's promotion policy. While the seller was listed as Samsung, promotions on the actual Samsung website did not apply to purchases on Amazon.
I also found Bixby difficult to use. Google Siri is VERY simple in comparison",Positif
Worst phone. It worked good for first month and now thermal heating up as if you are holding fireball in hand. Suddenly the processor is working too slow even the memory has pretty much free space.,Negatif
I had a google phone and liked it thought another android would be ok and had samsungs before but this has more pop up ads everytime I sign in guess no matter where you buy this thing from it will be the same problem,Positif
Okay... doesn't live up to the hype.,Negatif
Worst phone I have ever used. Samsung took a fully functional operating system and stripped out all the good features to replace them with Samsung services that require another login. Basic features don't work. I get terrible or no signal in areas where I used to have great signal. I haven't changed carriers or my plan. I'm constantly having buffering issues I never had with my Nexus 5x. This happens on cell network or wifi.,Negatif
"I love the phone, but it had a Nick in the finger print scanner straight out of the box. The past 3 phones I've had have been from Samsung and I've never had this problem. I would give it 5 stars but, I can't pay this much for a phone and expect a scratch here or paint missing there.",Negatif
"*** IMPORTANT ***
If you�re coming from iPhone, this phone is gonna wow you when it comes to display panel, camera, wireless charging, Android flexibility (widgets, etc), Business applications (calendar, email, etc)
.
/ BUT /
.
If you�re a heavy iMessage users and love Apple ecosystem, battery life (iPhone X better than S9+), and the thin square feeling when you hold the phone (iPhone X sits better in the hand) then you may not like this phone or any other phone.
.
I got it as a second phone to my iPhone X, and the camera & screen on S9+ kicks the iPhone butt hands down!!
.
4 stars because the battery life!

-Update-
Changing to one star because as of June 10, 2018 this phone still running Android Security Patch from Feb 2018! Do not buy Samsung phones as they seem to fail to push updates on time leaving you vulnerable to threats! Shame on you Samsung!",Negatif
"The Samsung bloatware is outrageous and there is no way to remove it. You can disable most of it but it then still nags you to use it. I already bought the phone, why must I use your awful apps? None are any better than the stock android versions of the exact same thing. This phone would be 5 stars if it came with stock android.",Negatif
I bought 2 of these for me and my husband at Best buy the unlocked US version and when I got home neither get signal 1 bar if lucky. We went to the city and in the larger city and there we get signal.. I wish someone would have warned me that the unlocked version gets little signal with AT&T now I'm giving people a warning AT&T gets horrible reception,Negatif
"Not only did I receive a European model instead of a US model, but this phone did not have CDMA capability to work with Verizon (despite what the review questions/answers state). The phone does work with AT&T which I ended up having to switch to to get it working.",Negatif
I bought a samsung galaxy s9+. At the second month in the phone appear a message about moisture inside even I did not put inside the water. It does not permit me to charge the phone by cable. How it is possible if the phone supouse has a IP68 certification. And when I try to make the refund there are a lot of inconvenients because I live in other country.,Negatif
"I was excited to convert from iPhone to Android, unfortunately I was shipped an international model of Samsung Galaxy S9+ and could not activate it or use it so was forced to return it.",Negatif
"Recently got rid of my iPhone 7+ and made the switch. I did this because I didn't like that Apple wouldnt leave anything alone and kept updating it until it was slower and less firmilar. The iPhone always worked though. The s9+ is a constant fight to get something to work how I want it. The apps don't run nearly as smooth as they did on the iPhone. On a positive note, it's got a nice camera. This phone is a great piece of hardware with terrible software. I'm excited for my one year lease to expire so I can get another iPhone.",Negatif
It's not even fully unlocked because I can't have Verizon as my carrier. I'm lowkey mad. Refund time!,Negatif
"I bought the S9 directly from Samsung.com, and wow was that a huge mistake. I got the phone, switched over my service with Verizon and sent the old phone off for credit. The next day I noticed the S9 had some minor physical damage from shipping. I was going to let it slide but thought, nah, I just bought this thing, its on them to fix it.

Samsung refuses to do anything but a refund for sending back the phone. I cant be without a phone, my business depends on me talking to clients. I asked them to send me a new one and ill return the defective one once i switch my service over. They refuse.

I'm blown away. Had I bought the phone from Amazon, Best Buy or, hell, even Verizon, they would have given me that option. I tried talking to managers, I tried using chat, email, nothing works.

The phone itself inst bad, but Samsung customer service is disgusting. This is coming from a guy who has their 75"" QLED TV, Family Hub Smart Fridge, touchscreen washer and dryer, and literally everything else Samsung offers.

You lost a customer for life, and i loved you guys. What a sad way to go.",Negatif
"Beware, this unlocked phone does not have advanced calling or video calling capability. Went from a S7 to this S9 & went backwards in features. The seller info should declare these deficiencies in their sales pitch.",Negatif
"I was very happy at first with my purchase, as this is a very powerful phone.
But, seems that there's a growing issue in which areas of the screen die and get unresponsive.
In my case it was the Navigation Bar, but other people in forums have this same issue in different areas of the touchscreen too.",Negatif
Everything is okay except for the fact that my video calling feature is completely missing. Called Samsung to fix and they said it was a phone company issue. Called my phone company and they said its a samsung issue. Completely frustrating !!,Positif
"Good phone and camera, however tons of bloatware clogging everything (cpu, ram, sd card), not up to date Android version (8.0), very slow on safety relevant updates. Bixby is the worst, you need an app to block this useless crap. All in all good phone if Samsung would just listen to customers.",Negatif
This phone is pretty fast and can play any app on the market but not even after a month and the phone can hardly hold a charge. Can't even last a day. Once again an overpriced next step in the Samsung lineup,Negatif
"I'm not an idiot... but this phone makes me feel like an idiot. I purchased the phone via Amazon for my Verizon service 2 months ago. It started having problems (randomly resetting etc). I booted in SAFE mode and even attempted to do a factory reset. The phone is in an endless boot cycle. I've found that getting it serviced is a challenge. Verizon couldn't help me, Calling Samsung directly couldn't help me.... they've told me to contact Amazon directly which I'm about to do.

It's pretty obvious that the market couldn't sustain quality issues like this, so I think I got a lemon.",Negatif
"Great phone, three stars because I am comparing it to a phone that is less than half the cost with close performance. Look at the ZTE Axon 7 and you will find a lesser camera, but not by much plus stereo speakers and a solid build. I returned it because it is so much more than the ZTE and only offers modest upgrades in comparison. That being said, the phone itself is beautiful and well made with lots of great features, but the price point is the killer based on its mild competition. This is all my opinion for my needs an economic philosophy and I mean no disrespect to Samsung. It's just too much money for what else is out there at this time.",Positif
"With use of a case, the phone cannot sustain a fall of 42 inches. The glass will crack.
If you don't want to pay for half the phone to fix small cracks, you can try repairing it yourself and break all internal components, when you fail, Samsung will refuse to repair it, even though you are offering them money.
So, if you have a 100% chance of not dropping the phone...",Negatif
"The Galaxy S9 is a great looking and working phone, but I challenge you to try to figure out all the camera features they show in the commercial.

They show all sorts of things like 'swing' and 'boomerang' and 'super slo-mo', but the only feature I can actually find is the slo-mo. The other features are buried somewhere in the camera and Samsung provides ZERO instructions on how to use them.

I'm currently scouring the internet to see how to activate these features, but it is a major fail for Samsung for not providing guidance in the box.",Positif
"The phone is good but not a great. First the curved screen is annoying if you use the phone without a case because touching these edges by mistake will block the other parts inputs plus the edges are more light reflective than the middle part so watching a movie on the gym or bright place is annoying. The second problem is that, we are in 2018 and I still don't get it why Samsung still hasn't added the "" Screen turns on by notification"" feature yet when 99% of the phones today have this feature. Lastly, the power save on the phone is still bad, If someone is new to Samsung will not know he or she needs to turn off the battery saving mode on some apps such as Gmail and Yahoo mail, or their E-mails will be arrived late.",Positif
"This phone surpasses any iPhone currently and previously on the market. I bought it as a second phone just to use for posting pictures for my real estate business. I would take it over IOS any day if it wasn't for the battery Life. You would have more luck using a sidekick from 2005 plugged into a potato to hold a better charge than this phone. The note 7 (which I also owned) blew up and this one just dies after 30 minutes of use. If you can charge it for three hours to use the camera it a great.. other than that you get a ""battery too low to use flash"" message. After missing tens of important business calls and overall not being able to use the device due to its 45 minute battery life i am switching fully back to iPhone.",Negatif
"calls ring twice and then disconnect, can't hear the caller unless I put the phone on speaker phone. my text messages go to my old IPhone. talk about an expensive mess!",Negatif
Upgraded from a Note 2... The touch sensitivity was actually better on the Note... Brought it back to the dealer and he said I did not close out enough. Still the same. I would not recommend this phone. To me this phone is a bust.,Negatif
Phone is a pos,Negatif
"Hi, i've got from tmobile as an ""upgrade"" for my s7 which i still have , no issues for 2 years .
This one dropped once from a low distance in a week after i bought it and cracked on the back!!! before you invest huge amount of money into this kind of junk check more appropriate options, unless you're really careful do not recommend this phone",Negatif
"I received my phone with no manual, box was opened, unseal, no charger, no earphone, no sim/sdcar slot opener, no cover. It was wrapped with a baby small blanket. Also the phone shows signal of being used already.",Negatif
just got my samsung s9 today and i wonder is this genuine by samsung? coz i got the phone made in china and not in korea and i got a headset but its AKG and not samsung headset can anyone answer me.,Negatif
The phone is great and I upgraded from my Galaxy S6 Plus. The only problem is the volume for notifications ( text messages etc.) Is terrible. If my phone is in my pocket I can't hear it. There are a lot of complaints about this online. I wouldn't purchase this until Samsung fixes this problem. I've only rated this 1 star to make sure it's noticed.,Negatif
Screen broke in a month,Negatif
"Not fair to spend like 5 - 7 more dollars, and right after the purchase the price drops.

The item itself is OK.",Negatif
"Good - It's a good phone, no doubt about it. Feels sturdy, something about slow motion, NFC, all the fancy features (you can read the other reviews and marketing jazz).

Bad - Now here is what gets me - this fancy screen is fragile. Be aware - the SCREEN IS NOT COVERED BY WARRANTY. Even with all kinds of screen protectors, drop this phone and you risk the screen cracking.
Yes, friends it happens much easier than it should. We had the same issue with the S8 and the S9. It was dropped from a reasonable height (between knee and hip - the exact height you will carry and use it at) and both the S8 and S9 shattered.
The worst part is that Samsung refuses to cover the screen under their ""warranty.""
The local shop they sent us to did fix the 9 for about $100 less than the S8 (total was $235 for the S9 fix). Also, remember this phone just came out, we've had it less than two months. The shop said they already had 20+ people in with broken S9 screens.
Wish i could go back to non-curved, more durable devices.",Positif
Returned the item as did not get AKG earplugs in the box.,Negatif
Phone will not pair with my wireless PLT headphones. This phone doesn't have the ability to correct.,Negatif
"The phone is was it says, But if you just throw a SI card in the additional benefits that comes with purchasing from a provider does not work, for example with AT@T I do not get 4 LGT speeds as the phone was just an unlocked version. Very disappointed with that so do your research and find out what Samsung says it will do vs. what it will really do if not purchased from your provider.",Positif
"I wound up returning this phone. I HATED it. In no way did it justify it's cost. The Huawei Mate SE is much, much better. Granted, the screen quality isn't quite as good, nor is the camera. However, the software is better thought out and implemented and, as such, much more user oriented and modifiable. I used the S9+ for about a week and went back to the Mate SE. I was much, much happier until (lo and behold) I received an S9+ as a gift. Now I use the S9+ just so I won't hurt someone's feelings. Karma better remember this.
BTW, who was the idiot that placed the fingerprint sensor right underneath the camera lenses? You always wind up smudging them when you scan your print.
The S9+ is one poorly designed phone.
UPDATE : The hell with karma. I went back to the Huawei Mate SE. I can be nice for only so long.",Negatif
"Phone arrived on time a and in good condition
It might be somewhat louder than the 8plus, but not much. The phone itself appears to simply be an s7 with two speakers. The glowing reviews of the camera might be accurate but my purchase wasn't guided by taking selfies. The camera is secondary to me. An overall great phone but doesn't live up to the hype.",Positif
"The smartphone is amazing, but the charger died in the second day that I used it.",Positif
"In Mobile Networks, under APN, it says Tracfone reseller! For this price, I did not want a reburbished phone. Not only thiat, but the MMS messages do not come through and I can't for the life of me, find out how to write a message...I'm sure that's something I've overlooked though...All in all, I loved my Galaxy s5. If I could find a way of charging the battery, I'd continue using it, but the prongs are all screwed up...Don't get me wrong, I guess this is a beautiful phone and all for techies, but It doesn't do what my old phone did. I wish I could find a NEW galaxy s5. but i'm sure they're all refurbished too. I'm just really disappointed. A lot of the features just don'[t work on my phone...Not worth almost a 1000. Going to return.",Negatif
"I've had this phone for 16 days and it's now dead. When it worked, it was slower than my iPhone 6 plus. Had trouble with texting that I thought was due to software lag. Seems others are facing similar problems and it's likely a touchscreen problem (dead zones). Samsung already issued a statement that it's working on the issue. My phone is also completely frozen. Even if I reboot, it freezes at the Samsung screen. I asked Samsung to send me a replacement but they refused and referred me to repair facility. It's currently at the repair shop for the 2nd day. Very expensive inconvenience. Avoid this handset.",Negatif
